"Sex","Age","Married","Education","Informal","Wages","Full_time","Union_member","Social_Group","Urban"
1,18,1,8,1,1250,1,2,2,1
2,40,3,0,1,560,2,2,2,1
1,17,1,8,1,700,2,2,2,1
1,26,2,0,1,1050,1,2,1,0
2,48,3,0,1,490,1,2,1,0
1,22,3,2,1,1050,1,2,1,0
1,32,1,14,1,931,1,2,9,0
1,28,2,0,1,1050,1,2,1,0
2,25,2,0,1,560,1,2,1,0
1,22,1,14,1,250,1,2,3,0
1,25,1,20,0,750,1,2,3,0
1,34,2,0,1,600,1,2,2,1
1,34,2,0,1,300,1,2,2,1
1,42,2,2,1,300,1,2,3,0
1,42,2,2,1,100,1,2,3,0
1,42,2,2,1,200,1,2,3,0
1,44,2,15,0,2800,1,1,2,1
1,24,1,17,0,700,1,2,9,0
1,35,2,0,1,840,1,2,2,1
1,38,2,4,1,910,1,2,9,0
2,45,2,15,0,4432,1,2,9,0
1,45,2,15,0,1653,1,2,9,0
1,44,2,0,1,700,1,2,2,1
1,70,2,20,1,3500,1,2,9,0
1,70,2,20,1,500,1,2,9,0
1,45,2,0,1,700,1,2,9,0
1,55,2,0,1,1400,1,2,2,1
2,45,2,0,1,700,1,2,2,1
2,22,1,12,1,560,1,2,2,1
1,26,2,2,1,1050,1,2,3,0
2,38,2,2,1,600,1,2,3,0
1,43,1,0,1,560,1,2,3,0
1,54,2,4,0,2200,1,1,2,1
1,30,4,14,1,800,1,2,2,1
1,23,1,12,1,1000,1,2,2,1
1,32,2,2,1,900,1,2,2,1
2,35,1,2,1,420,1,2,1,0
2,40,1,20,0,1000,1,1,9,0
1,31,2,12,0,4000,1,1,9,0
2,70,3,0,1,560,1,2,1,0
2,35,2,2,1,1750,1,1,9,0
1,28,2,12,1,1500,1,2,3,0
2,23,2,4,1,560,1,2,3,0
1,26,2,12,1,700,1,2,3,0
1,17,1,12,1,1050,1,2,3,0
1,45,2,8,0,2800,1,1,3,0
1,55,2,2,1,600,1,2,3,0
2,48,2,0,1,700,1,2,3,0
1,40,4,2,1,1500,1,2,3,0
2,58,3,0,1,500,1,2,3,0
1,45,2,0,1,1050,1,2,3,0
2,40,2,0,1,600,1,2,3,0
1,40,2,15,0,4500,1,1,9,0
1,26,1,17,1,2000,1,2,3,0
2,26,2,8,0,1000,1,2,3,0
1,31,2,14,1,700,1,2,2,1
1,28,2,12,1,1200,1,2,3,0
1,28,2,12,1,200,1,2,3,0
1,55,1,0,1,600,1,2,9,0
1,30,2,2,1,700,1,2,9,0
2,26,2,2,1,490,1,2,9,0
1,42,2,14,0,2100,1,1,3,0
1,33,2,17,0,2100,1,2,3,0
1,30,2,17,0,1500,1,2,3,0
1,44,2,17,0,2100,1,1,3,0
1,25,1,12,1,840,1,2,3,0
2,53,2,0,1,250,1,2,1,0
1,36,2,14,1,2331,1,1,3,0
1,27,2,12,1,469,1,2,3,0
1,25,1,15,1,600,1,2,3,0
2,24,1,20,1,500,1,2,3,0
1,52,2,14,0,1400,1,2,3,0
1,27,2,15,1,500,1,2,3,0
1,32,2,14,0,2850,1,2,2,1
1,38,2,14,1,980,1,1,3,0
1,43,2,14,0,800,1,2,3,0
1,43,2,14,0,2300,1,2,3,0
1,40,2,15,0,3250,1,2,3,0
2,60,2,0,1,700,1,2,3,0
1,40,2,0,1,1200,1,2,3,0
2,41,2,12,1,233,1,2,3,0
1,45,2,12,0,820,1,2,2,1
1,38,2,4,1,2100,1,2,2,1
1,60,2,0,1,1500,1,2,2,1
1,30,4,0,1,2100,1,2,2,1
1,22,1,0,1,1200,1,2,2,1
2,16,1,2,1,250,1,2,3,0
2,45,2,0,1,525,1,2,3,0
2,58,3,0,1,150,1,2,3,0
2,32,2,0,1,100,1,2,3,0
1,35,2,0,1,600,1,2,2,1
2,32,2,0,1,200,1,2,2,1
1,21,2,12,1,2590,1,2,9,0
1,31,2,2,1,817,1,2,9,0
1,48,2,0,1,2100,1,2,3,0
1,24,2,12,1,1800,1,2,3,0
2,20,2,0,1,2100,1,2,3,0
2,20,1,2,1,1800,1,2,3,0
1,40,2,0,1,933,1,2,3,0
2,16,1,2,1,480,2,2,3,0
1,51,2,17,0,4200,1,2,9,0
1,51,2,17,0,700,1,2,9,0
2,60,3,0,1,180,1,2,3,0
1,75,2,0,1,700,1,2,3,0
2,68,2,0,1,525,1,2,3,0
2,60,3,0,1,525,1,2,3,0
1,38,2,2,1,933,1,2,1,0
2,32,2,0,1,350,1,2,1,0
1,49,2,2,1,700,1,2,2,1
2,45,2,0,1,420,1,2,2,1
1,45,2,0,1,700,1,2,2,1
2,38,2,0,1,350,1,2,2,1
1,32,2,12,1,1500,1,2,3,0
1,28,2,0,1,1050,1,2,3,0
1,28,2,12,1,1250,1,2,3,0
1,40,2,12,1,2800,1,2,3,0
1,35,2,15,1,500,1,2,9,0
1,18,1,8,1,1750,1,2,3,0
2,17,1,8,1,500,1,2,3,0
2,60,3,0,1,700,1,2,3,0
1,22,1,2,0,1166,1,2,3,0
1,32,2,0,1,2100,1,2,1,0
1,38,2,0,1,2100,1,2,1,0
1,25,3,17,1,1500,1,2,2,1
1,50,2,0,1,490,1,2,9,0
1,25,1,0,1,490,1,2,9,0
1,29,2,0,1,840,1,2,9,0
2,24,2,0,1,450,1,2,9,0
2,32,2,0,1,300,1,2,9,0
1,30,2,20,1,1300,1,2,3,0
1,20,1,14,1,875,1,2,3,0
1,49,2,20,0,5500,1,1,3,0
2,45,3,0,1,420,1,2,2,1
1,50,2,0,1,1866,1,2,9,0
1,36,2,14,1,700,1,2,9,0
1,30,2,0,1,700,1,2,9,0
2,35,3,0,1,400,1,2,2,1
2,12,1,0,1,600,1,2,2,1
1,32,2,0,1,400,1,2,3,0
1,32,2,15,1,750,1,2,9,0
1,30,2,15,1,1050,1,2,9,0
1,40,2,0,1,1000,1,2,3,0
1,29,2,12,1,583,1,1,9,0
1,40,2,0,1,840,1,2,1,0
2,35,2,0,1,700,1,2,1,0
1,28,2,8,1,4000,1,2,9,0
1,40,2,14,1,700,1,1,9,0
2,48,3,2,1,625,1,2,3,0
1,24,2,14,1,750,1,2,3,0
1,55,2,12,1,50,1,1,9,0
1,65,2,0,1,700,1,2,3,0
2,55,2,2,1,560,1,2,3,0
2,28,2,8,1,406,1,2,3,0
1,52,2,12,1,1150,1,2,3,0
1,52,2,12,1,400,1,2,3,0
1,48,2,12,1,875,1,2,3,0
1,48,2,12,1,146,1,2,3,0
2,32,2,17,0,8167,1,1,9,0
1,30,2,4,1,750,1,2,9,0
1,30,2,14,1,600,1,2,9,0
1,28,1,8,1,900,1,2,9,0
1,54,2,0,1,100,1,2,1,0
2,15,1,8,1,700,1,2,1,0
1,30,2,4,1,750,1,2,3,0
1,24,2,8,1,900,1,2,3,0
1,41,2,8,1,260,1,2,3,0
2,36,2,4,1,300,1,2,3,0
2,22,2,0,1,180,1,2,9,0
1,48,2,0,1,500,1,2,9,0
2,40,2,4,1,160,1,2,9,0
1,35,2,12,1,700,1,2,9,0
2,29,2,12,1,750,1,1,9,0
1,48,2,0,1,700,1,2,3,0
2,65,3,0,1,490,1,2,9,0
2,39,2,15,0,3850,1,1,3,0
1,33,2,0,1,1175,1,1,3,0
1,55,2,0,1,840,1,2,2,1
2,50,2,0,1,560,1,2,2,1
2,20,1,2,1,560,1,2,2,1
1,35,2,0,1,840,1,2,9,0
2,30,2,12,1,560,1,2,9,0
1,45,2,0,1,900,1,2,9,0
1,23,1,14,1,900,1,2,9,0
1,22,2,12,1,1000,1,2,9,0
1,28,2,4,1,900,1,2,9,0
1,36,2,8,1,900,1,2,3,0
2,33,2,4,1,600,1,2,3,0
1,30,2,4,1,720,1,2,9,0
1,26,1,15,0,3454,1,1,9,0
1,32,2,15,0,3700,1,1,2,1
2,40,2,0,1,455,1,2,9,0
1,20,1,12,1,700,1,2,9,0
1,30,2,2,1,1500,1,2,2,1
2,30,2,8,1,160,2,2,9,0
1,65,2,8,1,900,1,2,9,0
2,45,2,2,1,280,2,2,9,0
2,22,1,8,1,280,2,2,9,0
2,19,1,14,1,280,2,2,9,0
2,42,3,0,1,600,1,2,2,1
1,18,1,8,1,600,1,2,2,1
1,40,2,12,1,1680,1,2,2,1
1,36,2,8,1,1500,1,2,2,1
2,46,3,0,1,750,1,2,2,1
1,22,1,8,1,1000,1,2,2,1
1,45,2,0,1,500,1,1,2,1
1,26,2,0,1,480,1,2,2,1
1,55,2,17,0,3750,1,1,9,0
1,39,2,12,1,1200,1,2,9,0
1,25,1,14,1,3000,1,1,9,0
1,40,2,0,1,1050,1,2,2,1
2,35,2,0,1,840,1,2,2,1
1,38,2,17,0,3500,1,1,1,0
1,32,2,2,1,1020,1,2,1,0
2,29,2,0,1,700,1,2,1,0
1,40,2,15,0,3547,1,1,3,0
1,40,2,12,0,817,1,2,1,0
1,41,2,15,0,3547,1,1,3,0
2,50,4,0,1,303,1,2,3,0
2,20,1,4,1,600,1,2,3,0
1,38,2,14,0,1750,1,1,1,0
1,35,2,8,1,840,1,2,1,0
2,60,3,0,1,700,1,2,1,0
1,58,2,8,0,3200,1,1,9,0
1,35,3,12,1,600,1,2,2,1
1,57,2,2,0,3000,1,2,2,1
1,39,2,15,1,420,1,2,2,1
2,35,2,8,1,240,1,2,2,1
1,38,2,14,1,420,1,2,2,1
2,34,2,4,1,420,1,2,2,1
2,34,2,12,0,750,1,1,1,0
1,21,1,12,1,2000,1,2,2,1
1,44,2,2,1,1050,1,2,2,1
2,38,2,2,1,560,1,2,2,1
1,18,1,4,1,700,1,2,3,0
1,56,2,2,1,700,1,2,3,0
2,50,2,0,1,700,1,2,3,0
1,25,1,15,1,100,1,2,3,0
1,25,1,15,1,720,1,2,3,0
1,40,2,2,1,400,1,2,3,0
1,40,2,2,1,300,1,2,3,0
2,34,2,2,1,500,1,2,3,0
2,34,2,2,1,200,1,2,3,0
2,23,2,4,1,440,1,2,3,0
1,35,2,4,1,700,1,2,3,0
2,26,2,0,1,280,1,2,3,0
1,40,2,17,1,875,1,2,9,0
2,40,3,0,1,600,1,2,3,0
2,14,1,2,1,480,1,2,3,0
1,38,2,0,1,3000,1,2,2,1
1,34,2,2,1,700,1,2,2,1
1,22,1,8,1,700,1,2,3,0
1,60,2,0,1,700,1,2,3,0
2,55,3,0,1,100,1,2,3,0
1,41,2,0,1,1400,1,1,3,0
2,32,3,0,1,700,1,2,2,1
2,44,2,0,1,600,1,2,1,0
1,24,1,14,0,3000,1,1,1,0
1,21,1,14,1,1400,1,2,1,0
1,40,2,8,1,2000,1,1,1,0
2,27,2,0,1,600,1,2,1,0
1,45,2,8,1,1750,1,2,9,0
2,38,2,0,1,480,1,2,9,0
2,38,2,0,1,700,1,2,2,1
1,45,2,4,0,2700,1,2,2,1
1,23,1,8,1,750,1,2,2,1
2,60,3,0,1,350,1,2,3,0
1,32,1,8,1,1050,1,2,3,0
1,35,2,8,1,750,1,2,3,0
2,25,2,12,1,700,1,2,3,0
2,34,2,12,1,233,1,2,2,1
2,22,1,12,1,1125,1,1,2,1
2,45,3,0,1,120,1,2,2,1
1,59,2,12,1,700,1,2,3,0
1,40,2,12,1,450,2,2,2,1
2,34,2,12,1,1249,1,2,2,1
1,30,2,0,1,700,1,2,3,0
1,55,2,14,0,4000,1,1,3,0
1,22,1,12,1,700,1,2,3,0
1,46,2,0,1,1500,1,2,3,0
2,40,2,0,1,600,1,2,3,0
2,18,1,2,1,600,1,2,3,0
2,16,1,2,1,600,1,2,3,0
2,14,1,2,1,600,1,2,3,0
1,45,2,12,1,700,1,2,3,0
1,29,2,0,1,840,1,2,3,0
1,27,2,0,1,840,1,2,3,0
1,23,1,4,1,840,1,2,3,0
2,16,1,0,1,300,1,2,3,0
2,51,3,0,1,420,1,2,3,0
1,26,2,0,1,1400,1,2,3,0
2,21,2,0,1,560,1,2,3,0
2,38,3,8,1,600,1,2,2,1
1,36,2,12,1,700,1,2,3,0
2,28,2,0,1,300,1,2,3,0
2,47,3,0,1,300,1,2,2,1
2,18,1,12,1,300,1,2,2,1
1,38,2,17,0,800,1,1,3,0
1,40,2,4,1,600,1,2,3,0
2,38,2,2,1,400,1,2,3,0
1,38,2,2,1,875,1,2,9,0
1,52,2,12,1,850,1,1,9,0
1,24,1,14,1,350,1,2,9,0
2,55,3,0,1,300,1,2,3,0
2,36,2,0,1,300,1,2,3,0
1,41,2,12,1,650,1,2,3,0
2,36,2,2,1,350,1,2,3,0
1,43,2,0,1,700,1,2,1,0
2,38,2,0,1,400,1,2,1,0
1,37,2,17,0,3605,1,1,1,0
2,38,2,12,1,480,1,2,2,1
1,35,2,17,0,1200,1,1,2,1
2,30,2,17,0,1000,1,1,2,1
1,52,2,0,1,700,1,2,1,0
2,49,2,0,1,600,1,2,1,0
1,28,2,14,1,700,1,2,1,0
2,25,2,0,1,600,1,2,1,0
1,50,2,14,0,2800,1,2,3,0
1,25,2,17,0,3560,1,2,3,0
1,22,2,14,0,1000,1,2,3,0
1,45,2,0,1,700,1,2,3,0
2,40,2,8,1,600,1,2,3,0
1,24,2,0,1,1050,1,2,1,0
2,70,2,0,1,350,1,2,9,0
1,45,2,8,1,1500,1,2,3,0
1,50,2,0,1,490,1,2,3,0
1,28,1,0,1,1500,1,2,1,0
1,36,2,0,1,2100,1,2,3,0
2,34,2,0,1,490,1,2,3,0
1,23,1,8,1,583,1,2,3,0
2,44,3,0,1,490,1,2,3,0
1,24,1,8,1,1050,1,2,3,0
1,22,1,4,1,1050,1,2,3,0
2,52,3,0,1,700,1,2,1,0
2,40,2,0,1,1050,1,2,3,0
2,16,1,8,1,1050,1,2,3,0
2,33,2,8,1,260,1,2,3,0
1,24,2,8,1,1750,1,2,2,1
1,19,1,8,1,1750,1,2,2,1
1,28,2,8,1,2100,1,2,2,1
1,19,1,4,1,1400,1,2,2,1
1,23,1,4,1,1750,1,2,2,1
1,23,1,12,1,1750,1,2,2,1
1,35,2,17,0,3266,1,1,3,0
2,32,2,17,0,2800,1,1,3,0
1,22,1,14,1,1190,1,2,3,0
2,46,2,0,1,630,1,2,3,0
2,53,2,12,0,750,1,1,9,0
1,33,1,17,1,1000,1,1,3,0
1,38,2,12,1,450,1,2,9,0
2,65,3,0,1,840,1,2,3,0
1,36,2,12,1,700,1,2,9,0
1,43,2,2,1,200,1,2,2,1
1,43,2,2,1,600,1,2,2,1
1,36,2,4,1,1778,1,2,1,0
1,26,1,15,1,1050,1,2,9,0
1,40,2,12,1,1125,1,1,9,0
1,46,2,4,1,300,1,2,3,0
1,45,2,0,1,450,1,2,3,0
1,21,1,14,1,600,1,2,3,0
1,24,1,4,1,1000,1,2,3,0
2,28,4,2,1,490,1,2,2,1
1,40,2,8,0,1750,1,1,2,1
2,35,2,4,1,910,1,2,2,1
2,38,2,0,1,840,1,2,3,0
1,55,2,0,1,1050,1,2,2,1
2,48,2,0,1,700,1,2,2,1
1,32,2,0,1,1050,1,2,2,1
2,29,2,0,1,840,1,2,2,1
1,24,1,8,1,2450,1,2,2,1
1,28,2,4,1,1400,1,2,2,1
1,26,2,8,1,1400,1,2,2,1
2,57,2,0,1,505,1,2,2,1
1,32,2,8,1,1050,1,2,2,1
1,37,2,2,1,450,1,1,2,1
2,32,2,2,1,460,1,2,2,1
2,16,1,8,1,460,1,2,2,1
1,54,2,4,1,1200,1,2,3,0
1,24,2,8,1,1200,1,2,3,0
1,33,2,0,1,700,1,2,2,1
2,29,2,2,1,560,1,2,2,1
1,42,2,0,1,1050,1,2,3,0
1,60,2,0,1,600,1,2,3,0
2,52,2,0,1,210,1,2,3,0
1,30,2,0,1,600,1,2,3,0
1,24,1,0,1,750,1,2,3,0
1,45,2,0,1,875,1,2,3,0
2,42,2,0,1,700,1,2,3,0
1,21,1,8,1,750,1,2,3,0
1,30,1,0,1,750,1,2,2,1
1,26,1,14,0,1600,1,1,9,0
1,24,1,12,1,400,1,2,9,0
2,28,1,17,1,500,1,2,9,0
2,55,2,2,1,350,1,2,3,0
2,55,2,0,1,240,1,2,9,0
1,28,2,15,1,750,1,2,9,0
2,24,3,12,1,180,1,2,9,0
1,20,1,2,1,900,1,2,2,1
1,17,1,2,1,210,1,2,2,1
1,52,2,0,1,840,1,2,3,0
2,48,2,0,1,700,1,2,3,0
1,56,2,15,0,6327,1,1,9,0
1,50,2,0,1,1000,1,2,1,0
2,45,2,0,1,1470,1,1,1,0
1,21,1,4,1,1000,1,2,1,0
2,34,3,2,1,560,1,2,9,0
1,38,2,20,1,1250,1,2,3,0
1,42,2,4,1,900,1,2,1,0
1,50,2,14,0,5133,1,1,3,0
2,21,1,8,1,300,1,2,1,0
1,32,1,17,0,2125,1,1,2,1
2,38,2,4,1,240,1,2,9,0
1,46,1,8,1,900,1,2,9,0
1,40,2,12,1,750,1,2,9,0
1,46,2,12,1,750,1,2,2,1
2,40,2,4,1,600,1,2,2,1
1,20,1,8,1,360,1,2,2,1
1,32,2,0,1,1050,1,2,2,1
1,29,1,12,1,700,1,2,9,0
1,34,2,8,1,1050,1,2,3,0
1,60,2,0,1,490,1,2,3,0
2,55,2,0,1,350,1,2,3,0
1,20,1,12,1,875,1,2,3,0
1,18,1,8,1,600,1,2,3,0
1,34,2,12,1,1200,1,2,2,1
2,28,2,8,1,280,1,2,2,1
1,17,1,8,1,875,1,1,1,0
1,47,2,0,1,650,1,2,2,1
2,41,2,0,1,490,1,2,2,1
1,19,1,8,1,800,1,2,2,1
1,59,2,12,1,800,1,1,9,0
1,48,4,14,1,1750,1,2,3,0
1,32,2,12,1,1330,1,2,9,0
2,40,4,0,1,1200,1,2,9,0
2,46,2,0,1,500,1,2,9,0
1,18,1,12,1,900,1,2,9,0
1,23,2,17,1,2000,1,1,9,0
2,40,2,0,1,700,1,2,1,0
1,22,1,2,1,1500,1,2,1,0
1,20,1,8,1,1000,1,2,1,0
1,24,1,12,1,1400,1,2,9,0
1,42,2,2,1,1000,1,2,2,1
2,35,2,0,1,700,1,2,2,1
1,46,2,20,0,4200,1,1,3,0
2,40,2,15,1,1400,1,2,3,0
1,26,1,12,0,1050,1,2,3,0
1,44,2,12,1,1050,1,2,3,0
2,39,2,0,1,700,1,2,3,0
1,38,2,12,1,900,1,2,3,0
1,45,2,0,1,480,1,2,3,0
2,38,2,4,1,450,1,2,3,0
1,18,1,12,1,750,1,2,3,0
2,42,2,12,1,1250,1,1,3,0
1,23,1,14,0,1250,1,1,3,0
1,42,2,0,1,360,1,2,2,1
2,37,2,0,1,320,1,2,2,1
1,11,1,2,1,700,1,2,2,1
1,44,2,0,1,1000,1,2,3,0
2,38,2,0,1,480,1,2,3,0
1,24,2,0,1,1050,1,2,3,0
1,18,1,8,1,300,1,2,3,0
1,15,1,2,1,560,1,2,9,0
2,30,3,0,1,240,1,1,9,0
1,35,2,14,1,2250,1,2,3,0
1,64,2,0,1,1000,1,2,3,0
1,18,1,12,1,800,1,2,3,0
1,52,2,12,0,3500,1,2,3,0
1,40,2,0,1,1050,1,2,3,0
2,34,2,0,1,700,1,2,3,0
1,26,2,14,1,1050,1,2,2,1
1,30,2,14,0,2200,1,1,3,0
1,27,2,17,1,1000,1,2,3,0
1,20,1,14,1,700,1,2,3,0
1,32,2,0,1,1400,1,2,2,1
2,46,2,0,1,700,1,2,2,1
1,24,2,2,1,1050,1,2,2,1
2,20,2,14,1,700,1,2,2,1
2,47,2,12,1,1250,1,1,9,0
1,30,2,17,0,2500,1,1,2,1
1,26,2,12,1,700,1,2,3,0
2,38,2,8,1,180,1,2,3,0
1,23,1,14,1,1400,1,2,2,1
1,20,1,8,1,1400,1,2,2,1
1,34,2,0,1,1050,1,2,3,0
2,30,2,0,1,700,1,2,3,0
1,25,2,2,1,2100,1,2,3,0
1,18,1,8,1,1400,1,2,3,0
1,32,2,12,1,1400,1,2,3,0
1,23,1,12,1,700,1,2,3,0
1,32,2,17,1,1000,1,2,3,0
1,30,2,17,1,1000,1,2,3,0
1,36,2,14,1,1500,1,2,3,0
1,55,2,0,1,1800,1,2,3,0
1,30,2,14,1,1200,1,2,3,0
1,25,1,14,1,1200,1,2,3,0
2,25,1,17,1,500,1,2,9,0
1,24,2,2,0,1575,1,1,3,0
1,30,2,14,0,1400,1,2,3,0
1,45,2,14,0,2275,1,2,3,0
1,27,2,14,0,1050,1,2,3,0
1,28,1,14,0,1050,1,2,3,0
1,24,1,14,0,850,1,2,3,0
1,26,1,14,0,1050,1,2,3,0
1,18,1,12,0,1050,1,2,3,0
1,34,2,2,1,560,1,2,3,0
2,40,4,0,1,500,1,2,3,0
2,35,4,0,1,560,1,2,3,0
1,43,2,0,1,1500,1,2,2,1
1,25,1,17,0,1500,1,2,2,1
1,31,2,0,1,1050,1,2,3,0
2,28,2,0,1,560,1,2,3,0
2,50,3,0,1,560,1,2,2,1
2,30,2,0,1,560,1,2,2,1
1,35,2,2,1,1500,1,2,2,1
1,26,2,0,1,1050,1,2,2,1
2,22,2,0,1,560,1,2,2,1
2,45,3,0,1,300,1,2,1,0
1,25,2,0,1,600,1,2,1,0
1,16,1,2,1,300,1,2,1,0
1,42,2,15,0,2567,1,1,9,0
2,30,4,0,1,620,1,2,2,1
1,35,2,0,1,300,1,2,9,0
2,31,2,0,1,500,1,2,9,0
1,56,2,8,0,4200,1,2,3,0
1,28,2,14,1,1400,1,2,3,0
1,37,2,2,1,2100,1,2,2,1
1,27,2,12,1,1150,1,2,2,1
2,22,2,8,1,700,1,2,2,1
1,57,2,8,1,1750,1,2,3,0
1,22,1,12,1,1400,1,2,3,0
1,20,1,8,1,1400,1,2,3,0
1,18,1,12,1,1400,1,2,3,0
1,16,1,12,1,1400,1,2,3,0
1,35,2,0,1,1400,1,2,2,1
2,32,2,0,1,700,1,2,2,1
1,19,1,0,1,700,1,2,2,1
1,35,2,0,1,1800,1,2,1,0
1,25,2,0,1,1800,1,2,1,0
1,18,1,0,1,600,1,2,1,0
1,49,2,0,1,1050,1,2,9,0
1,36,2,12,1,1400,1,2,9,0
1,55,2,12,0,933,1,1,9,0
1,47,2,17,0,750,1,1,9,0
1,38,2,8,1,750,1,2,9,0
2,31,2,14,1,500,1,2,9,0
1,32,2,2,1,1750,1,2,3,0
1,36,2,0,1,1250,1,1,2,1
1,34,2,4,1,900,1,2,2,1
1,49,2,0,1,500,1,2,2,1
1,31,2,8,1,800,1,2,1,0
1,40,2,4,1,1000,1,2,3,0
1,43,2,2,1,466,1,1,1,0
2,40,4,0,1,694,1,2,3,0
2,40,4,0,1,116,1,2,3,0
1,20,1,4,1,750,1,2,3,0
1,20,1,8,1,750,1,2,3,0
1,18,1,8,1,600,1,2,3,0
1,31,2,12,0,2125,1,1,3,0
1,29,2,15,1,600,1,2,3,0
1,24,1,12,1,600,1,2,9,0
1,32,2,14,1,1125,1,2,9,0
2,33,4,2,1,300,1,2,3,0
1,30,2,14,0,2000,1,2,3,0
2,25,2,12,0,750,1,2,3,0
1,40,2,0,1,600,1,2,3,0
1,17,1,8,1,1050,1,2,3,0
2,30,3,4,1,1880,1,1,9,0
1,32,2,2,1,320,1,2,9,0
2,23,2,12,1,160,1,2,9,0
1,33,2,17,0,2917,1,1,9,0
1,63,2,12,1,700,1,2,2,1
1,60,2,0,1,600,1,2,9,0
1,22,1,4,1,600,1,2,9,0
1,45,2,0,1,750,1,2,2,1
1,35,1,0,1,750,1,2,2,1
1,58,2,20,0,5833,1,1,9,0
2,53,2,17,0,3500,1,1,9,0
1,30,2,8,1,467,1,2,3,0
1,50,2,0,1,583,1,2,3,0
2,20,1,8,1,583,1,2,3,0
1,38,2,4,1,1200,1,2,2,1
2,35,2,0,1,720,1,2,2,1
1,29,2,12,0,2500,1,1,2,1
1,43,2,0,1,1050,1,2,2,1
1,18,1,8,1,1050,1,2,2,1
1,41,2,0,1,1400,1,2,2,1
2,35,2,0,1,700,1,2,2,1
2,28,2,4,1,120,1,2,2,1
1,45,2,2,1,1050,1,2,2,1
2,39,2,2,1,700,1,2,2,1
1,16,1,4,1,1050,1,2,2,1
2,31,3,0,1,600,1,2,2,1
2,33,2,2,1,100,1,2,2,1
1,29,2,8,1,1183,1,2,2,1
2,39,3,0,1,300,1,2,3,0
2,39,3,0,1,400,1,2,3,0
1,16,1,0,1,625,1,2,3,0
1,50,2,0,1,500,1,2,3,0
2,42,2,0,1,400,1,2,3,0
1,18,1,8,1,700,1,2,3,0
2,14,1,4,1,400,2,2,3,0
1,40,3,0,1,1000,1,2,2,1
1,58,2,20,0,5500,1,1,9,0
1,22,1,20,1,3000,1,2,9,0
1,30,2,8,1,700,1,2,3,0
2,34,2,0,1,350,1,2,3,0
2,32,2,0,1,80,1,2,1,0
1,24,2,12,1,1400,1,2,1,0
1,32,2,4,1,1000,1,2,9,0
1,26,2,0,1,1200,1,2,9,0
1,35,2,0,1,1166,1,2,1,0
1,45,2,8,1,1050,1,1,2,1
1,51,2,17,0,3000,1,1,3,0
1,33,2,0,1,840,1,2,2,1
1,35,2,2,1,750,1,2,9,0
1,47,2,12,1,1400,1,2,3,0
2,42,2,8,1,1050,1,2,3,0
1,38,2,8,1,1400,1,2,3,0
2,30,2,4,1,500,1,2,3,0
1,39,2,14,1,1200,1,2,3,0
1,45,2,0,1,1400,1,2,3,0
2,37,2,0,1,1050,1,2,3,0
1,50,2,17,0,3750,1,2,3,0
1,56,2,15,0,3500,1,2,9,0
1,26,1,17,0,3033,1,2,9,0
1,30,2,8,0,2800,1,2,1,0
1,55,2,0,1,750,1,2,2,1
1,25,1,4,1,800,1,2,2,1
1,28,2,12,1,2333,1,1,2,1
1,30,2,0,1,1050,1,2,2,1
1,53,2,4,1,700,1,2,9,0
1,55,2,0,1,800,1,2,2,1
1,26,2,0,1,800,1,2,2,1
1,20,1,2,1,1000,1,2,2,1
2,54,2,15,0,10000,1,2,9,0
1,29,1,17,0,5000,1,2,9,0
2,26,1,20,0,3000,1,2,9,0
2,26,1,20,0,3000,1,2,9,0
1,33,2,17,0,3000,1,2,9,0
1,25,1,15,1,3000,1,2,9,0
2,28,1,17,0,1625,1,1,3,0
2,26,1,15,0,1375,1,2,3,0
2,24,1,15,0,2000,1,2,3,0
1,25,1,12,0,3500,1,1,3,0
1,49,2,12,0,4000,1,1,3,0
2,41,2,12,0,1500,2,1,3,0
1,28,2,17,0,3750,1,1,9,0
1,30,1,17,0,2500,1,1,1,0
1,40,2,4,0,4000,1,1,3,0
1,28,1,12,0,2125,1,1,1,0
2,49,2,12,0,1000,1,1,1,0
1,32,2,17,0,3500,1,1,9,0
1,45,2,8,1,1750,1,2,3,0
1,45,2,4,1,1400,1,2,9,0
1,53,2,20,0,5833,1,1,9,0
2,52,2,20,0,4667,1,1,9,0
1,22,1,12,1,2333,1,2,9,0
1,52,2,8,1,1667,1,2,9,0
1,48,2,8,1,1280,1,2,9,0
1,35,2,14,0,4667,1,1,3,0
2,32,2,17,0,1633,1,2,3,0
1,58,2,4,0,3500,1,1,3,0
1,42,2,14,0,2800,1,1,9,0
1,26,1,17,0,3500,1,1,3,0
1,23,1,4,0,1867,1,2,3,0
1,50,2,4,0,4667,1,1,3,0
1,30,1,2,0,1867,1,1,9,0
2,45,3,2,1,1400,1,2,3,0
2,27,1,14,1,933,1,2,9,0
1,34,2,8,1,4000,1,2,1,0
1,35,1,14,1,3750,1,2,9,0
1,25,2,0,0,1050,1,2,9,0
1,44,2,14,0,4667,1,1,9,0
2,41,2,14,0,4667,1,1,9,0
1,54,2,12,1,1500,1,2,9,0
1,21,1,12,0,1633,1,2,9,0
1,40,2,12,1,2800,1,2,9,0
1,50,2,12,1,700,2,2,9,0
2,22,1,12,1,1400,1,2,9,0
1,28,2,12,1,1750,1,2,9,0
1,32,2,17,1,3500,1,2,9,0
1,46,2,12,0,3500,1,2,9,0
1,39,2,14,0,2800,1,2,9,0
